2001,40320
2001,15392
2001,34411
2001,4068
2001,14022
2001,4505
2001,1029
2001,1099
2001,9963
2001,518
2001,10871
2001,51028
2001,9139
2001,27106
2001,19385
2001,7372
2001,9622
2001,17071
2001,5012
2001,25924
2001,2830
2001,10986
2001,9280
2001,3117
2001,9854
2001,6617
2001,23695
2001,7840
2001,36576
2001,8997
2001,9447
2001,8363
2001,11505
2001,328
2001,31980
2001,3912
2001,17976
2001,40156
2001,28071
2001,1023
2001,12612
2001,4871
2001,63310
2001,2903
2001,968
2001,9938
2001,27025
2001,21625
2001,16479
2001,13176
2001,38235
2001,25166
2001,3513
2001,15004
2001,5904
2001,8720
2001,50069
2001,24551
2001,1636
2001,17465
2001,13762
2001,25402
2001,24404
2001,16152
2001,13077
2001,31978
2001,61019
2001,2932
2001,8237
2001,13984
2001,1154
2001,21594
2001,178
2001,6735
2001,28077
2001,25009
2001,12561
2001,5540
2001,11794
2001,10973
2001,6202
2001,13118
2001,18900
2001,13573
2001,743
2001,25998
2001,30559
2001,16323
2001,22200
2001,32211
2001,29591
2001,9344
2001,35611
2001,11450
2001,1536
2001,3928
2001,18351
2001,13348
2001,376
2001,5875
2001,4497
2001,1806
2001,4671
2001,28617
2001,1392
2001,22644
2001,46377
2001,952
2001,20905
2001,21962
2001,15087
2001,8485
2001,2293
2001,19716
2001,18841
2001,15215
2001,14009
2001,13726
2001,10996
2001,11007
2001,27805
2001,18414
2001,9420
2001,6714
2001,13462
2001,94387
2001,34407
2001,25350
2001,10027
2001,14468
2001,5255
2001,15149
2001,10297
2001,11948
2001,24566
2001,35177
2001,26362
2001,25167
2001,14858
2001,11549
2001,6016
2001,3883
2001,10188
2001,12315
2001,36919
2001,13651
2001,2381
2001,2601
2001,18490
2001,11496
2001,661
2001,13044
2001,14120
2001,33191
2001,2369
2001,9652
2001,6687
2001,11004
2001,17139
2001,11792
2001,17286
2001,14667
2001,28773
2001,2395
2001,4873
2001,7105
2001,5095
2001,49448
2001,31328
2001,14562
2001,1635
2001,15750
2001,19288
2001,11991
2001,19970
2001,10085
2001,24523
2001,11724
2001,3175
2001,9501
2001,877
2001,16090
2001,4389
2001,8614
2001,12489
2001,20570
2001,17639
2001,13506
2001,18933
2001,733
2001,5129
2001,7191
2001,12446
2001,63408
2001,9649
2001,7275
2001,5974
2001,24756
2001,12245
2001,4451
2001,10473
2001,1030
2001,51481
2001,22966
2001,19204
2001,9543
2001,11306
2001,38895
2001,8999
2001,17004
2001,34217
2001,1826
2001,3992
2001,40659
2001,11635
2001,1108
2001,17450
2001,13520
2001,21750
2001,15496
2001,5834
2001,8296
2001,13559
2001,4251
2001,19926
2001,38936
2001,3635
2001,8695
2001,8689
2001,3178
2001,296
2001,33128
2001,21686
2001,1195
2001,47825
2001,740
2001,9389
2001,19049
2001,11459
2001,48093
2001,21174
2001,12570
2001,22080
2001,43903
2001,23621
2001,17012
2001,33037
2001,9787
2001,2937
2001,818
2001,10124
2001,5292
2001,9378
2001,27895
2001,4872
2001,4739
2001,473
2001,9648
2001,21625
2001,25692
2001,24909
2001,33367
2001,8399
2001,45642
2001,7423
2001,4972
2001,11969
2001,7179
2001,12119
2001,24706
2001,21415
2001,3597
2001,5646
2001,9256
2001,7730
2001,15168
2001,13694
2001,17550
2001,4455
2001,10139
2001,53073
2001,38606
2001,6995
2001,5066
2001,13776
2001,8598
2001,18466
2001,35297
2001,2973
2001,33166
2001,1748
2001,7440
2001,16417
2001,9833
2001,681
2001,22676
2001,527
2001,2478
2001,255
2001,42064
2001,8848
2001,19492
2001,26784
2001,78662
2001,10387
2001,23117
2001,35623
2001,30437
2001,12474
2001,11956
2001,78022
2001,32358
2001,13434
2001,26647
2001,22764
2001,4885
2001,6744
2001,10263
2001,1306
2001,37976
2001,26019
2001,36812
2001,19829
2001,73361
2001,6833
2001,39891
2001,12116
2001,67861
2001,11570
2001,22561
2001,21180
2001,15879
2001,3957
2001,12032
2001,3340
2001,29646
2001,4360
2001,548
2001,18557
2001,25842
2001,19707
2001,15121
2001,4883
2001,12127
2001,671
2001,43346
2001,9558
2001,30848
2001,1733
2001,21811
2001,20083
2001,4517
2001,22351
2001,29423
2001,8241
2001,4042
2001,8584
2001,8506
2001,5007
2001,14787
2001,9844
2001,14650
2001,31113
2001,59878
2002,13244
2002,40240
2002,542
2002,12888
2002,7036
2002,6611
2002,5425
2002,19321
2002,6219
2002,2752
2002,13708
2002,30571
2002,7152
2002,31881
2002,37670
2002,4112
2002,13412
2002,8834
2002,20790
2002,37754
2002,13301
2002,987
2002,34960
2002,17269
2002,3590
2002,1670
2002,13301
2002,7434
2002,5748
2002,8926
2002,21090
2002,85621
2002,25917
2002,35788
2002,7989
2002,29949
2002,5546
2002,11407
2002,47000
2002,33377
2002,534
2002,21134
2002,13567
2002,23336
2002,86043
2002,85994
2002,8368
2002,22818
2002,4205
2002,38214
2002,24229
2002,3067
2002,1012
2002,10432
2002,11950
2002,985
2002,20810
2002,8928
2002,16730
2002,23607
2002,20671
2002,7524
2002,4385
2002,5772
2002,17758
2002,537
2002,113876
2002,22917
2002,3318
2002,1500
2002,11903
2002,103039
2002,38672
2002,28911
2002,21446
2002,5519
2002,21337
2002,616
2002,18904
2002,5994
2002,11204
2002,23942
2002,7118
2002,23898
2002,887
2002,6817
2002,12445
2002,39362
2002,29028
2002,19908
2002,11886
2002,20848
2002,15803
2002,10395
2002,11383
2002,27075
2002,7617
2002,4939
2002,50518
2002,4801
2002,18070
2002,3834
2002,12419
2002,9104
2002,28099
2002,22583
2002,104348
2002,16057
2002,15462
2002,5747
2002,19007
2002,26273
2002,17664
2002,37940
2002,7919
2002,23697
2002,47864
2002,45333
2002,7222
2002,44089
2002,7918
2002,1283
2002,1641
2002,6393
2002,15284
2002,16642
2002,8403
2002,6039
2002,52373
2002,76522
2002,595
2002,15127
2002,18549
2002,15933
2002,30557
2002,30591
2002,43624
2002,52150
2002,19733
2002,6364
2002,31405
2002,10385
2002,5673
2002,17194
2002,13525
2002,90609
2002,22780
2002,67614
2002,18263
2002,1002
2002,14552
2002,7804
2002,5110
2002,8564
2002,11705
2002,58416
2002,7311
2002,13034
2002,1855
2002,3808
2002,2540
2002,65772
2002,31340
2002,40025
2002,1492
2002,11344
2002,23224
2002,18620
2002,2532
2002,38293
2002,36939
2002,73593
2002,3114
2002,46722
2002,24147
2002,23485
2002,8397
2002,32817
2002,24831
2002,19298
2002,1821
2002,41607
2002,8392
2002,63007
2002,2360
2002,16103
2002,8832
2002,12286
2002,6849
2002,12454
2002,11289
2002,12989
2002,21102
2002,12636
2002,14890
2002,11379
2002,38657
2002,1323
2002,18845
2002,12489
2002,10474
2002,92629
2002,8834
2002,10731
2002,57722
2002,7251
2002,45994
2002,9370
2002,30884
2002,9680
2002,5504
2002,75951
2002,22043
2002,15340
2002,22766
2002,24660
2002,11413
2002,11810
2002,8392
2002,2372
2002,9378
2002,46430
2002,5996
2002,11706
2002,7190
2002,28718
2002,17853
2002,17480
2002,83999
2002,6599
2002,9355
2002,16275
2002,22377
2002,26438
2002,6939
2002,5782
2002,1157
2002,11706
2002,39842
2002,30641
2002,11924
2002,6999
2002,32846
2002,12090
2002,14334
2002,15682
2002,44082
2002,17087
2002,15585
2002,13426
2002,23765
2002,25592
2002,2858
2002,4138
2002,22716
2002,42564
2002,13315
2002,16411
2002,53733
2002,892
2002,27996
2002,12707
2002,5281
2002,15364
2002,13336
2002,17217
2002,9533
2002,408
2002,24650
2002,1354
2002,15954
2002,5669
2002,17118
2002,42845
2002,4677
2002,9093
2002,23461
2002,13399
2002,1401
2002,10576
2002,22103
2002,8246
2002,12816
2002,51507
2002,5816
2002,5624
2002,1135
2002,25902
2002,21172
2002,5683
2002,13758
2002,19302
2002,1861
2002,7529
2002,4371
2002,28997
2002,1033
2002,31778
2002,43110
2002,2021
2002,2827
2002,10974
2002,12568
2002,40926
2002,1598
2002,12289
2002,109008
2002,10842
2002,2585
2002,8723
2002,4698
2002,920
2002,6577
2002,9138
2002,12366
2002,837
2002,55493
2002,11075
2002,19428
2002,15030
2002,4567
2002,12555
2002,2353
2002,23603
2002,30215
2002,26267
2002,20647
2002,4628
2002,12383
2002,703
2002,14821
2002,4416
2002,21437
2002,15109
2002,11627
2002,25443
2002,2157
2002,3697
2002,14399
2002,35898
2002,10757
2002,71863
2002,13791
2002,16572
2002,26404
2002,2155
2002,24010
2002,36060
2002,12368
2002,1286
2002,23277
2002,11335
2002,14155
2002,37070
2002,18830
2002,2692
2002,12514
2002,24264
2002,4515
2002,11598
2002,11283
2002,9328
2002,44160
2002,10269
2002,19053
2002,7835
2002,15694
2002,806
2002,10981
2002,17298
2002,10238
2002,26180
2002,67896
2002,9404
2002,3104
2002,9057
2002,41118
2002,47537
2002,20855
2002,23724
2002,10845
2002,11413
2002,2218
2002,44739
2002,47890
2002,19004
2002,19819
2002,9609
2002,6364
2002,379
2002,6284
2002,12944
2002,2694
2002,200
2002,34227
2002,6146
2002,15825
2002,10549
2002,34317
2002,7979
2003,12735
2003,66522
2003,4739
2003,1706
2003,11187
2003,27824
2003,16928
2003,35475
2003,40388
2003,12984
2003,4195
2003,15851
2003,50436
2003,17916
2003,13275
2003,60137
2003,48292
2003,17981
2003,5699
2003,14179
2003,12623
2003,13152
2003,5632
2003,9535
2003,14635
2003,13821
2003,11492
2003,31626
2003,8477
2003,25029
2003,17424
2003,50231
2003,4008
2003,28101
2003,3256
2003,15795
2003,47245
2003,341
2003,30500
2003,3292
2003,45314
2003,13719
2003,13227
2003,20689
2003,49688
2003,2489
2003,23710
2003,475
2003,8193
2003,1180
2003,58028
2003,9592
2003,16973
2003,7569
2003,11925
2003,3739
2003,11420
2003,19275
2003,38657
2003,14618
2003,38952
2003,16733
2003,21694
2003,6094
2003,5971
2003,9245
2003,3346
2003,20119
2003,48283
2003,20150
2003,19074
2003,5726
2003,23929
2003,1617
2003,4163
2003,276
2003,17804
2003,6797
2003,11128
2003,12383
2003,8847
2003,6634
2003,80603
2003,11121
2003,33551
2003,20590
2003,22945
2003,14087
2003,35136
2003,35670
2003,16119
2003,18154
2003,4595
2003,10728
2003,12024
2003,29145
2003,8688
2003,13540
2003,6988
2003,43547
2003,5934
2003,39877
2003,21527
2003,6965
2003,38054
2003,4382
2003,22498
2003,6183
2003,4782
2003,8920
2003,5223
2003,5051
2003,1075
2003,106705
2003,596
2003,17306
2003,1141
2003,32141
2003,26277
2003,1789
2003,17945
2003,31623
2003,5919
2003,4724
2003,4940
2003,8261
2003,11995
2003,39446
2003,16679
2003,36975
2003,19815
2003,5096
2003,46768
2003,5574
2003,27128
2003,4796
2003,9956
2003,4221
2003,3054
2003,14324
2003,6411
2003,14711
2003,7620
2003,12706
2003,42214
2003,24528
2003,3436
2003,9775
2003,5053
2003,5554
2003,1793
2003,8329
2003,16311
2003,577
2003,42675
2003,13035
2003,5862
2003,35077
2003,5574
2003,17490
2003,56899
2003,17378
2003,10845
2003,24354
2003,14195
2003,5605
2003,15559
2003,9925
2003,46892
2003,35234
2003,11128
2003,3222
2003,16496
2003,10102
2003,18842
2003,26005
2003,38561
2003,21502
2003,12536
2003,9276
2003,714
2003,13060
2003,24842
2003,1682
2003,31626
2003,3152
2003,1094
2003,106128
2003,4773
2003,2410
2003,17501
2003,15726
2003,28496
2003,32178
2003,109478
2003,18496
2003,3631
2003,50970
2003,3514
2003,6896
2003,6052
2003,73736
2003,35386
2003,20505
2003,25660
2003,11508
2003,17465
2003,16229
2003,35242
2003,22398
2003,9020
2003,23086
2003,30554
2003,5124
2003,33771
2003,151843
2003,27216
2003,103160
2003,1144
2003,3803
2003,12787
2003,7977
2003,12781
2003,16506
2003,3567
2003,25500
2003,18085
2003,43788
2003,2903
2003,994
2003,11601
2003,5905
2003,1450
2003,4460
2003,44760
2003,7292
2003,11300
2003,11178
2003,37737
2003,6400
2003,15332
2003,18106
2003,4648
2003,7385
2003,16148
2003,14192
2003,22445
2003,2990
2003,56899
2003,67012
2003,13371
2003,15555
2003,22003
2003,5714
2003,22974
2003,38054
2003,26742
2003,3552
2003,16482
2003,4003
2003,19282
2003,2011
2003,17684
2003,13109
2003,4397
2003,12635
2003,2008
2003,12954
2003,25768
2003,1302
2003,16419
2003,10408
2003,30524
2003,2290
2003,104931
2003,12019
2003,17249
2003,3773
2003,51070
2003,18843
2003,11052
2003,10290
2003,26310
2003,1184
2003,18133
2003,18182
2003,4248
2003,4403
2003,32986
2003,22341
2003,4854
2003,5183
2003,11383
2003,23690
2003,37384
2003,24198
2003,9309
2003,106262
2003,33424
2003,22495
2003,21511
2003,1818
2003,11393
2003,4063
2003,10248
2003,11554
2003,6725
2003,13011
2003,13984
2003,19255
2003,682
2003,14445
2003,5182
2003,8321
2003,2428
2003,25669
2003,4849
2003,118790
2003,54235
2003,7064
2003,677
2003,2261
2003,5254
2003,9256
2003,14248
2003,12831
2003,9773
2003,15764
2003,33768
2003,125900
2003,367
2003,10831
2003,22705
2003,80861
2003,7404
2003,4502
2003,12734
2003,39457
2003,4155
2003,27644
2003,9263
2003,22142
2003,17285
2003,887
2003,7483
2003,4687
2003,6300
2003,14602
2003,13707
2003,14337
2003,18566
2003,54322
2003,46240
2003,9371
2003,6042
2003,20940
2003,13115
2003,11307
2003,17924
2003,14479
2003,20372
2003,17818
2003,9062
2003,13065
2003,12447
2003,39769
2003,14611
2003,12404
2003,8985
2003,31434
2003,19662
2003,17925
2003,10228
2003,12838
2003,33619
2003,2184
2003,1243
2003,36672
2003,34927
2003,19426
2003,3626
2003,12611
2003,13621
2003,27908
2003,13588
2003,19839
2003,16848
2003,11235
2003,13885
2003,18182
2003,4328
2003,74213
2003,27234
2003,15145
2003,9668
2003,639
2003,83203
2003,17444
2003,3216
2003,11742
2003,23494
2003,6900
2003,10151
2003,29618
2003,2582
2003,99639
2003,10710
2003,4668
2003,972
2003,21502
2003,19305
2003,22825
2003,5790
2003,28525
2003,12989
2003,11559
2003,1281
2003,17987
2003,19723
2003,10235
2003,7953
2003,10445
2003,3076
2003,12448
2003,10648
2003,517
2003,30885
2003,43504
2003,13149
2003,57343
2003,4276
2003,35592
2003,9486
2004,21612
2004,26083
2004,22110
2004,10386
2004,9220
2004,3540
2004,36470
2004,3300
2004,36238
2004,12342
2004,8364
2004,29842
2004,691
2004,25749
2004,5693
2004,1909
2004,21984
2004,67080
2004,1488
2004,47935
2004,13837
2004,1805
2004,3529
2004,17329
2004,85006
2004,1918
2004,19055
2004,33486
2004,9721
2004,20721
2004,4635
2004,23084
2004,14588
2004,85622
2004,19789
2004,3117
2004,733
2004,4445
2004,26742
2004,23976
2004,121
2004,15456
2004,3726
2004,5635
2004,32135
2004,4942
2004,21088
2004,16129
2004,21716
2004,3751
2004,14115
2004,26643
2004,21799
2004,10437
2004,7640
2004,10093
2004,8518
2004,1719
2004,3279
2004,13462
2004,21612
2004,13029
2004,22913
2004,25102
2004,12124
2004,2652
2004,16015
2004,11712
2004,14162
2004,17830
2004,21244
2004,1030
2004,3950
2004,35591
2004,9272
2004,10931
2004,24954
2004,20092
2004,11521
2004,21793
2004,17057
2004,24195
2004,28046
2004,17064
2004,20366
2004,14570
2004,11113
2004,3375
2004,6750
2004,15377
2004,2308
2004,46539
2004,12000
2004,18892
2004,20382
2004,13943
2004,7992
2004,21015
2004,10930
2004,3129
2004,11839
2004,20166
2004,50065
2004,5205
2004,18321
2004,13944
2004,15168
2004,8478
2004,99341
2004,12367
2004,15224
2004,2448
2004,17213
2004,6724
2004,3278
2004,366
2004,9832
2004,9169
2004,116485
2004,25953
2004,3061
2004,17686
2004,23083
2004,34474
2004,1324
2004,4690
2004,10345
2004,929
2004,16437
2004,18219
2004,3005
2004,119250
2004,3970
2004,21069
2004,17327
2004,20657
2004,12485
2004,59881
2004,9325
2004,3910
2004,5255
2004,30588
2004,13258
2004,1074
2004,22666
2004,31551
2004,23799
2004,6558
2004,4562
2004,9515
2004,16821
2004,16444
2004,12240
2004,4418
2004,7431
2004,4437
2004,29434
2004,767
2004,8783
2004,3605
2004,1983
2004,10669
2004,1619
2004,15467
2004,6844
2004,87012
2004,8102
2004,49242
2004,3099
2004,18931
2004,62832
2004,9016
2004,13467
2004,7205
2004,82481
2004,136413
2004,17063
2004,42449
2004,11357
2004,1094
2004,980
2004,23690
2004,8423
2004,1160
2004,5962
2004,2185
2004,11995
2004,10175
2004,32706
2004,25232
2004,1698
2004,41958
2004,9016
2004,4680
2004,300
2004,37803
2004,1576
2004,1691
2004,3115
2004,948
2004,25417
2004,58765
2004,8887
2004,39271
2004,12940
2004,10281
2004,4831
2004,3960
2004,25276
2004,8239
2004,27483
2004,5028
2004,7927
2004,7849
2004,4562
2004,16603
2004,11079
2004,9016
2004,21863
2004,40824
2004,23316
2004,10089
2004,72971
2004,12696
2004,12841
2004,8050
2004,19745
2004,76922
2004,5003
2004,2560
2004,2457
2004,9590
2004,7656
2004,4069
2004,5700
2004,34861
2004,1340
2004,2345
2004,7992
2004,12346
2004,25357
2004,21931
2004,12591
2004,17663
2004,9118
2004,1390
2004,2033
2004,5123
2004,14000
2004,11106
2004,2000
2004,1357
2004,31132
2004,30974
2004,4176
2004,2003
2004,16692
2004,22449
2004,12850
2004,630
2004,5825
2004,3805
2004,9622
2004,11101
2004,16149
2004,1311
2004,8696
2004,48406
2004,10749
2004,70238
2004,20250
2004,14046
2004,4391
2004,1994
2004,18051
2004,2198
2004,123947
2004,20768
2004,35664
2004,5876
2004,28406
2004,14308
2004,3873
2004,15580
2004,29641
2004,19910
2004,18268
2004,3073
2004,5979
2004,1437
2004,14577
2004,15937
2004,9849
2004,4876
2004,2216
2004,19332
2004,24377
2004,16986
2004,1357
2004,14162
2004,16433
2004,6201
2004,5545
2004,9749
2004,9916
2004,19966
2004,17177
2004,6892
2004,5356
2004,11006
2004,4692
2004,145
2004,17653
2004,93262
2004,8027
2004,533
2004,4939
2004,12949
2004,8417
2004,14301
2004,12932
2004,16868
2004,13267
2004,26381
2004,4544
2004,114130
2004,12080
2004,8070
2004,2948
2004,16786
2004,4266
2004,577
2004,15216
2004,2263
2004,11484
2004,22543
2004,9741
2004,7481
2004,108592
2004,13975
2004,15095
2004,4085
2004,9819
2004,11755
2004,14936
2004,268
2004,10065
2004,13021
2004,26084
2004,1207
2004,18249
2004,10094
2004,2050
2004,34736
2004,6575
2004,20577
2004,2221
2004,17193
2004,8638
2004,6715
2004,13162
2004,16775
2004,5164
2004,12187
2004,5035
2004,98381
2004,13045
2004,8569
2004,20277
2004,3087
2004,21624
2004,20006
2004,11680
2004,8281
2004,8980
2004,2251
2004,2163
2004,1879
2004,14667
2004,6761
2004,16402
2004,136413
2004,15535
2004,9457
2004,26144
2004,14861
2004,7368
2004,27626
2004,23086
2004,5272
2004,10811
2004,20007
2004,23339
2004,19877
2004,44207
2004,53875
2004,36201
2004,38190
2004,8131
2004,14007
2004,7889
2004,9530
2004,3027
2004,18501
2004,11772
2004,10591
2004,2482
2004,377
2004,8514
2004,13263
2004,1806
2004,9586
2004,93062
2004,5828
2004,12385
2004,7615
2004,56056
2004,112905
2004,107011
2004,4786
2004,10093
2004,5291
2004,85089
2004,9425
2004,945
2004,8017
2004,4273
2004,11336
2004,17122
2004,17867
2004,14852
2004,21143
2004,36314
2004,35658
2004,14720
2004,7585
2004,21255
2004,13830
2004,12149
2004,22920
2004,21434
2004,7541
2004,47887
2004,21589
2004,14051
2004,11214
2004,40410
2004,795
2004,17084
2004,6876
2004,4132
2005,5840
2005,34042
2005,23190
2005,23347
2005,5632
2005,1708
2005,10410
2005,10080
2005,881
2005,16433
2005,5754
2005,22322
2005,26488
2005,3828
2005,13955
2005,19704
2005,115483
2005,1855
2005,14577
2005,26304
2005,13512
2005,7492
2005,17149
2005,4113
2005,21432
2005,20012
2005,3573
2005,10011
2005,3824
2005,10198
2005,14285
2005,13908
2005,11325
2005,7208
2005,12405
2005,17481
2005,11050
2005,10839
2005,10789
2005,33127
2005,20958
2005,3040
2005,3519
2005,2173
2005,1449
2005,9383
2005,13449
2005,3166
2005,6092
2005,11956
2005,40801
2005,12519
2005,25387
2005,36821
2005,34272
2005,90009
2005,2391
2005,620
2005,43813
2005,26214
2005,12961
2005,2992
2005,1606
2005,5723
2005,17061
2005,18373
2005,1618
2005,34687
2005,25109
2005,16437
2005,19122
2005,5280
2005,24917
2005,6297
2005,18179
2005,20603
2005,7061
2005,22622
2005,35407
2005,9489
2005,1953
2005,4330
2005,8947
2005,2478
2005,11145
2005,21144
2005,18138
2005,9243
2005,34423
2005,851
2005,10825
2005,6286
2005,13796
2005,12063
2005,26506
2005,11553
2005,10336
2005,2027
2005,59279
2005,21882
2005,7208
2005,4428
2005,74165
2005,7922
2005,16322
2005,11810
2005,27671
2005,15309
2005,25841
2005,15900
2005,6299
2005,4586
2005,8758
2005,8238
2005,1954
2005,11050
2005,14642
2005,9849
2005,5324
2005,38439
2005,33889
2005,21446
2005,158
2005,21469
2005,16394
2005,61519
2005,23105
2005,23106
2005,2234
2005,100598
2005,17647
2005,15292
2005,21836
2005,17280
2005,11847
2005,6913
2005,19718
2005,26775
2005,61878
2005,1875
2005,25179
2005,29908
2005,18563
2005,3954
2005,13241
2005,9097
2005,7959
2005,42080
2005,16610
2005,33941
2005,15239
2005,3272
2005,14381
2005,18933
2005,17060
2005,8427
2005,10014
2005,18534
2005,6010
2005,16406
2005,4835
2005,6902
2005,33864
2005,34709
2005,12503
2005,18583
2005,171
2005,6855
2005,7773
2005,19340
2005,12670
2005,5754
2005,42555
2005,28787
2005,1858
2005,4607
2005,12973
2005,5170
2005,23077
2005,7478
2005,61084
2005,23871
2005,82062
2005,55316
2005,1686
2005,37030
2005,10445
2005,12522
2005,33759
2005,21165
2005,13682
2005,2582
2005,403
2005,9709
2005,18828
2005,27286
2005,36858
2005,2218
2005,13539
2005,235
2005,2797
2005,5209
2005,8776
2005,128321
2005,1280
2005,15678
2005,4592
2005,7515
2005,100598
2005,7496
2005,14927
2005,16962
2005,21575
2005,8285
2005,11709
2005,15738
2005,3213
2005,2919
2005,2853
2005,26474
2005,2208
2005,2966
2005,17083
2005,8460
2005,74165
2005,616
2005,10339
2005,1686
2005,14940
2005,6540
2005,7681
2005,163
2005,5553
2005,25166
2005,63819
2005,14957
2005,7567
2005,19943
2005,1576
2005,6392
2005,11386
2005,3502
2005,27176
2005,27548
2005,10138
2005,18184
2005,9796
2005,10322
2005,26284
2005,10491
2005,10554
2005,884
2005,7039
2005,2511
2005,10904
2005,1822
2005,6235
2005,16139
2005,456
2005,12497
2005,14461
2005,16874
2005,18089
2005,14927
2005,5740
2005,5592
2005,13852
2005,27809
2005,411
2005,9114
2005,8120
2005,8447
2005,6380
2005,32896
2005,43680
2005,16690
2005,31221
2005,6841
2005,83868
2005,27584
2005,7559
2005,10834
2005,25041
2005,7127
2005,10543
2005,10141
